anio;provincia;provincia_id;partido_departamento;partido_departamento_id;chivos;cabras;cabritos;capones;cabrillas_chivitos;total_caprinos
2008;Buenos Aires;06;Florencio Varela;274;52;98;;;;150
2009;Buenos Aires;06;Florencio Varela;274;64;125;;;;189
2010;Buenos Aires;06;Florencio Varela;274;78;192;;;;270
2011;Buenos Aires;06;Florencio Varela;274;19;170;;;;189
2012;Buenos Aires;06;Florencio Varela;274;25;220;;;;245
2013;Buenos Aires;06;Florencio Varela;274;25;225;;;;250
2014;Buenos Aires;06;Florencio Varela;274;23;232;;;;255
2015;Buenos Aires;06;Florencio Varela;274;27;238;;;;265
2016;Buenos Aires;06;Florencio Varela;274;27;217;;;;244
2017;Buenos Aires;06;Florencio Varela;274;31;301;;;;332
2018;Buenos Aires;06;Florencio Varela;274;36;324;;;35;395
2019;Buenos Aires;06;Florencio Varela;274;37;318;1;;6;362
2008;Buenos Aires;06;General Alvarado;280;3;;;;;3
2009;Buenos Aires;06;General Alvarado;280;2;28;;;;30
2010;Buenos Aires;06;General Alvarado;280;2;28;;;;30
2011;Buenos Aires;06;General Alvarado;280;2;28;;;;30
2012;Buenos Aires;06;General Alvarado;280;5;37;1;;6;49
2013;Buenos Aires;06;General Alvarado;280;10;51;1;;6;68
2014;Buenos Aires;06;General Alvarado;280;10;51;1;;6;68
2015;Buenos Aires;06;General Alvarado;280;10;51;1;;6;68
2016;Buenos Aires;06;General Alvarado;280;12;60;1;;6;79
2017;Buenos Aires;06;General Alvarado;280;22;70;1;;6;99
2018;Buenos Aires;06;General Alvarado;280;14;75;1;;6;96
2019;Buenos Aires;06;General Alvarado;280;14;77;2;;6;99
2008;Buenos Aires;06;General Alvear;287;1;3;;;;4
2009;Buenos Aires;06;General Alvear;287;6;41;;1;;48
2010;Buenos Aires;06;General Alvear;287;5;69;;;16;90
2011;Buenos Aires;06;General Alvear;287;6;72;;;16;94
2012;Buenos Aires;06;General Alvear;287;16;153;;2;16;187
2013;Buenos Aires;06;General Alvear;287;55;161;;2;16;234
2014;Buenos Aires;06;General Alvear;287;52;209;;2;16;279
2015;Buenos Aires;06;General Alvear;287;32;281;;2;16;331
2016;Buenos Aires;06;General Alvear;287;30;290;49;16;16;401
2017;Buenos Aires;06;General Alvear;287;27;274;49;16;1;367
2018;Buenos Aires;06;General Alvear;287;34;303;57;16;1;411
2019;Buenos Aires;06;General Alvear;287;67;201;57;16;1;342
2008;Buenos Aires;06;General Arenales;294;6;9;;;;15
2009;Buenos Aires;06;General Arenales;294;1;6;;;;7
2010;Buenos Aires;06;General Arenales;294;7;9;;;;16
2011;Buenos Aires;06;General Arenales;294;16;26;;;;42
2012;Buenos Aires;06;General Arenales;294;18;43;;;;61
2013;Buenos Aires;06;General Arenales;294;22;61;5;1;10;99
2014;Buenos Aires;06;General Arenales;294;22;64;10;1;10;107
2015;Buenos Aires;06;General Arenales;294;21;60;10;1;10;102
2016;Buenos Aires;06;General Arenales;294;25;66;10;1;10;112
2017;Buenos Aires;06;General Arenales;294;25;73;11;1;10;120
2018;Buenos Aires;06;General Arenales;294;24;67;5;;3;99
2019;Buenos Aires;06;General Arenales;294;25;69;7;;3;104
2008;Buenos Aires;06;General Belgrano;301;6;13;16;;;35
2009;Buenos Aires;06;General Belgrano;301;18;16;;;;34
2010;Buenos Aires;06;General Belgrano;301;;;4;2;;6
2011;Buenos Aires;06;General Belgrano;301;61;4;11;2;;78
2012;Buenos Aires;06;General Belgrano;301;23;32;13;2;29;99
2013;Buenos Aires;06;General Belgrano;301;17;35;18;2;13;85
2014;Buenos Aires;06;General Belgrano;301;18;40;12;2;11;83
2015;Buenos Aires;06;General Belgrano;301;19;47;15;2;12;95
2016;Buenos Aires;06;General Belgrano;301;18;89;17;2;14;140
2017;Buenos Aires;06;General Belgrano;301;18;86;17;2;14;137
2018;Buenos Aires;06;General Belgrano;301;19;97;17;2;11;146
2019;Buenos Aires;06;General Belgrano;301;45;71;17;2;11;146
2012;Buenos Aires;06;General Guido;308;1;1;;;;2
2013;Buenos Aires;06;General Guido;308;1;1;;;;2
2014;Buenos Aires;06;General Guido;308;1;1;;;;2
2015;Buenos Aires;06;General Guido;308;1;1;;;;2
2016;Buenos Aires;06;General Guido;308;1;1;;;;2
2017;Buenos Aires;06;General Guido;308;2;1;;;;3
2018;Buenos Aires;06;General Guido;308;3;51;;;;54
2019;Buenos Aires;06;General Guido;308;3;51;;;;54
2008;Buenos Aires;06;General La Madrid;322;92;;;;;92
2009;Buenos Aires;06;General La Madrid;322;92;;;;;92
2010;Buenos Aires;06;General La Madrid;322;92;;;;;92
2011;Buenos Aires;06;General La Madrid;322;62;;;;;62
2012;Buenos Aires;06;General La Madrid;322;62;;;;1;63
2013;Buenos Aires;06;General La Madrid;322;62;;;;1;63
2014;Buenos Aires;06;General La Madrid;322;62;;;;1;63
2015;Buenos Aires;06;General La Madrid;322;62;;;;1;63
2016;Buenos Aires;06;General La Madrid;322;62;;;;1;63
2017;Buenos Aires;06;General La Madrid;322;62;;;;1;63
2018;Buenos Aires;06;General La Madrid;322;62;;;;1;63
2019;Buenos Aires;06;General La Madrid;322;81;12;;;1;94
2008;Buenos Aires;06;General Las Heras;329;83;26;;;;109
2009;Buenos Aires;06;General Las Heras;329;7;58;;;;65
2010;Buenos Aires;06;General Las Heras;329;6;68;5;;;79
2011;Buenos Aires;06;General Las Heras;329;7;63;5;;;75
2012;Buenos Aires;06;General Las Heras;329;9;53;5;;;67
2013;Buenos Aires;06;General Las Heras;329;15;44;5;;;64
2014;Buenos Aires;06;General Las Heras;329;22;75;5;;;102
2015;Buenos Aires;06;General Las Heras;329;17;106;5;;;128
2016;Buenos Aires;06;General Las Heras;329;18;118;5;;;141
2017;Buenos Aires;06;General Las Heras;329;23;139;5;;;167
2018;Buenos Aires;06;General Las Heras;329;22;87;5;;;114
2019;Buenos Aires;06;General Las Heras;329;24;83;5;;;112
2008;Buenos Aires;06;General Lavalle;336;15;8;;;;23
2009;Buenos Aires;06;General Lavalle;336;13;8;;;;21
2010;Buenos Aires;06;General Lavalle;336;17;12;;;;29
2011;Buenos Aires;06;General Lavalle;336;13;8;;;;21
2012;Buenos Aires;06;General Lavalle;336;13;8;;;;21
2013;Buenos Aires;06;General Lavalle;336;13;8;;;;21
2014;Buenos Aires;06;General Lavalle;336;17;8;;;;25
2015;Buenos Aires;06;General Lavalle;336;17;8;;;;25
2016;Buenos Aires;06;General Lavalle;336;17;8;;;;25
2017;Buenos Aires;06;General Lavalle;336;17;8;3;;;28
2018;Buenos Aires;06;General Lavalle;336;17;8;3;;;28
2019;Buenos Aires;06;General Lavalle;336;20;9;3;;;32
2008;Buenos Aires;06;General Juan Madariaga;315;3;;;;;3
2009;Buenos Aires;06;General Juan Madariaga;315;3;;;;;3
2010;Buenos Aires;06;General Juan Madariaga;315;3;;;;;3
2011;Buenos Aires;06;General Juan Madariaga;315;3;;;;;3
2012;Buenos Aires;06;General Juan Madariaga;315;3;8;;;;11
2013;Buenos Aires;06;General Juan Madariaga;315;3;8;;;;11
2014;Buenos Aires;06;General Juan Madariaga;315;3;8;;;;11
2015;Buenos Aires;06;General Juan Madariaga;315;3;8;;;6;17
2016;Buenos Aires;06;General Juan Madariaga;315;3;8;;;6;17
2017;Buenos Aires;06;General Juan Madariaga;315;3;8;;;6;17
2018;Buenos Aires;06;General Juan Madariaga;315;3;8;;;6;17
2019;Buenos Aires;06;General Juan Madariaga;315;3;8;;;6;17
2008;Buenos Aires;06;General Paz;343;2;71;1;;;74
2009;Buenos Aires;06;General Paz;343;13;71;5;;;89
2010;Buenos Aires;06;General Paz;343;2;71;;;;73
2011;Buenos Aires;06;General Paz;343;2;66;;;2;70
2012;Buenos Aires;06;General Paz;343;11;182;;;45;238
2013;Buenos Aires;06;General Paz;343;7;202;15;1;63;288
2014;Buenos Aires;06;General Paz;343;7;202;15;1;63;288
2015;Buenos Aires;06;General Paz;343;10;169;60;1;48;288
2016;Buenos Aires;06;General Paz;343;11;336;60;1;206;614
2017;Buenos Aires;06;General Paz;343;11;336;60;3;206;616
2018;Buenos Aires;06;General Paz;343;13;342;54;4;221;634
2019;Buenos Aires;06;General Paz;343;13;365;84;4;214;680
2008;Buenos Aires;06;General Pinto;351;3;3;;;;6
2009;Buenos Aires;06;General Pinto;351;;1;;;;1
2010;Buenos Aires;06;General Pinto;351;;1;;;;1
2011;Buenos Aires;06;General Pinto;351;1;9;;;;10
2012;Buenos Aires;06;General Pinto;351;2;15;;;;17
2013;Buenos Aires;06;General Pinto;351;4;38;;;;42
2014;Buenos Aires;06;General Pinto;351;3;49;;2;;54
2015;Buenos Aires;06;General Pinto;351;4;51;;2;1;58
2016;Buenos Aires;06;General Pinto;351;8;61;;1;1;71
2017;Buenos Aires;06;General Pinto;351;8;61;;1;1;71
2018;Buenos Aires;06;General Pinto;351;11;61;;6;1;79
2019;Buenos Aires;06;General Pinto;351;9;65;;6;1;81
2008;Buenos Aires;06;General Pueyrredon;357;247;376;;;;623
2009;Buenos Aires;06;General Pueyrredon;357;248;348;;;;596
2010;Buenos Aires;06;General Pueyrredon;357;244;348;;;;592
2011;Buenos Aires;06;General Pueyrredon;357;3;345;;;;348
2012;Buenos Aires;06;General Pueyrredon;357;23;605;;3;;631
2013;Buenos Aires;06;General Pueyrredon;357;65;577;56;4;3;705
2014;Buenos Aires;06;General Pueyrredon;357;66;587;58;4;3;718
2015;Buenos Aires;06;General Pueyrredon;357;65;258;27;4;;354
2016;Buenos Aires;06;General Pueyrredon;357;66;268;27;4;;365
2017;Buenos Aires;06;General Pueyrredon;357;64;615;93;1;13;786
2018;Buenos Aires;06;General Pueyrredon;357;20;572;93;1;13;699
2019;Buenos Aires;06;General Pueyrredon;357;59;569;93;1;13;735
2008;Buenos Aires;06;General Rodriguez;364;1212;610;477;;;2299
2009;Buenos Aires;06;General Rodriguez;364;775;782;962;;;2519
2010;Buenos Aires;06;General Rodriguez;364;1411;935;1286;;;3632
2011;Buenos Aires;06;General Rodriguez;364;688;751;448;;;1887
2012;Buenos Aires;06;General Rodriguez;364;192;916;130;;166;1404
2013;Buenos Aires;06;General Rodriguez;364;444;1164;403;30;397;2438
2014;Buenos Aires;06;General Rodriguez;364;672;2023;776;40;370;3881
2015;Buenos Aires;06;General Rodriguez;364;1209;407;2825;56;14;956
2016;Buenos Aires;06;General Rodriguez;364;153;363;6275;191;913;12539
2017;Buenos Aires;06;General Rodriguez;364;245;2745;2976;121;166;7747
2018;Buenos Aires;06;General Rodriguez;364;144;1289;2158;82;1123;4796
2019;Buenos Aires;06;General Rodriguez;364;73;356;883;;144;1456
2008;Buenos Aires;06;Capitan Sarmiento;140;7;2;3;;;12
2009;Buenos Aires;06;Capitan Sarmiento;140;10;52;3;;;65
2010;Buenos Aires;06;Capitan Sarmiento;140;10;49;3;;;62
2011;Buenos Aires;06;Capitan Sarmiento;140;7;2;3;;;12
2012;Buenos Aires;06;Capitan Sarmiento;140;7;2;3;;;12
2014;Buenos Aires;06;Capitan Sarmiento;140;7;2;;;;9
2015;Buenos Aires;06;Capitan Sarmiento;140;7;2;;;;9
2016;Buenos Aires;06;Capitan Sarmiento;140;233;597;25;40;1137;2032
2017;Buenos Aires;06;Capitan Sarmiento;140;4;;10;;;14
2018;Buenos Aires;06;Capitan Sarmiento;140;123;1341;710;38;188;24
2008;Buenos Aires;06;General Viamonte;385;17;;;;;17
2009;Buenos Aires;06;General Viamonte;385;5;17;;;;22
2010;Buenos Aires;06;General Viamonte;385;;11;;;;11
2011;Buenos Aires;06;General Viamonte;385;6;27;;;;33
2012;Buenos Aires;06;General Viamonte;385;9;39;;;;48
2013;Buenos Aires;06;General Viamonte;385;9;39;;;;48
2014;Buenos Aires;06;General Viamonte;385;9;39;;;;48
2015;Buenos Aires;06;General Viamonte;385;10;38;;;;48
2016;Buenos Aires;06;General Viamonte;385;11;40;;;;51
2017;Buenos Aires;06;General Viamonte;385;20;45;;;;65
2018;Buenos Aires;06;General Viamonte;385;21;85;35;;9;150
2019;Buenos Aires;06;General Viamonte;385;23;87;59;;9;178
2008;Buenos Aires;06;General Villegas;392;70;;;;;70
2009;Buenos Aires;06;General Villegas;392;53;;;;;53
2010;Buenos Aires;06;General Villegas;392;40;;;;;40
2011;Buenos Aires;06;General Villegas;392;37;13;;;;50
2012;Buenos Aires;06;General Villegas;392;39;47;;;;86
2013;Buenos Aires;06;General Villegas;392;112;47;;;;159
2014;Buenos Aires;06;General Villegas;392;242;89;;;;331
2015;Buenos Aires;06;General Villegas;392;338;99;;;;437
2016;Buenos Aires;06;General Villegas;392;347;92;5;;3;447
2017;Buenos Aires;06;General Villegas;392;330;100;6;;3;439
2018;Buenos Aires;06;General Villegas;392;341;112;6;;3;462
2019;Buenos Aires;06;General Villegas;392;333;180;6;;40;559
2012;Buenos Aires;06;Adolfo Gonzales Chaves;014;;6;;;;6
2013;Buenos Aires;06;Adolfo Gonzales Chaves;014;19;7;;;;26
2014;Buenos Aires;06;Adolfo Gonzales Chaves;014;19;14;;;2;35
2015;Buenos Aires;06;Adolfo Gonzales Chaves;014;19;7;;;2;28
2016;Buenos Aires;06;Adolfo Gonzales Chaves;014;19;7;;;2;28
2017;Buenos Aires;06;Adolfo Gonzales Chaves;014;17;7;;;10;34
2018;Buenos Aires;06;Adolfo Gonzales Chaves;014;17;;;;33;50
2019;Buenos Aires;06;Adolfo Gonzales Chaves;014;59;20;20;;33;132
2008;Buenos Aires;06;Guamini;399;;40;;;;40
2009;Buenos Aires;06;Guamini;399;12;20;;;;32
2010;Buenos Aires;06;Guamini;399;17;;;;;17
2011;Buenos Aires;06;Guamini;399;42;;;;21;63
2012;Buenos Aires;06;Guamini;399;42;36;;;21;99
2013;Buenos Aires;06;Guamini;399;98;78;;;21;197
2014;Buenos Aires;06;Guamini;399;90;79;;;31;200
2015;Buenos Aires;06;Guamini;399;94;75;;;31;200
2016;Buenos Aires;06;Guamini;399;95;93;;;31;219
2017;Buenos Aires;06;Guamini;399;82;107;1;;31;221
2018;Buenos Aires;06;Guamini;399;82;100;1;;31;214
2019;Buenos Aires;06;Guamini;399;79;100;2;;31;212
2010;Buenos Aires;06;Hipolito Yrigoyen;406;7;17;;;;24
2011;Buenos Aires;06;Hipolito Yrigoyen;406;5;5;;;;10
2012;Buenos Aires;06;Hipolito Yrigoyen;406;5;15;;;;20
2013;Buenos Aires;06;Hipolito Yrigoyen;406;5;32;;;;37
2014;Buenos Aires;06;Hipolito Yrigoyen;406;5;28;;;;33
2015;Buenos Aires;06;Hipolito Yrigoyen;406;17;29;;;10;56
2016;Buenos Aires;06;Hipolito Yrigoyen;406;18;54;;;10;82
2017;Buenos Aires;06;Hipolito Yrigoyen;406;17;48;4;;10;79
2018;Buenos Aires;06;Hipolito Yrigoyen;406;17;57;4;;10;88
2019;Buenos Aires;06;Hipolito Yrigoyen;406;17;57;4;;10;88
2013;Buenos Aires;06;Jose C Paz;412;7;2;3;;;12
2019;Buenos Aires;06;Jose C Paz;412;160;1886;1102;81;365;3594
2008;Buenos Aires;06;Junin;413;;7;;;;7
2009;Buenos Aires;06;Junin;413;3;14;;;;17
2010;Buenos Aires;06;Junin;413;26;8;;;;34
2011;Buenos Aires;06;Junin;413;6;15;;;;21
2012;Buenos Aires;06;Junin;413;5;23;;;;28
2013;Buenos Aires;06;Junin;413;6;25;5;;;36
2014;Buenos Aires;06;Junin;413;7;26;5;;;38
2015;Buenos Aires;06;Junin;413;9;36;10;;4;59
2016;Buenos Aires;06;Junin;413;9;39;10;;13;71
2017;Buenos Aires;06;Junin;413;9;39;10;;13;71
2018;Buenos Aires;06;Junin;413;8;45;28;;40;121
2019;Buenos Aires;06;Junin;413;24;52;56;;41;173
2008;Buenos Aires;06;La Matanza;427;20;112;;;;132
2009;Buenos Aires;06;La Matanza;427;15;117;;;;132
2010;Buenos Aires;06;La Matanza;427;31;77;;;;108
2011;Buenos Aires;06;La Matanza;427;19;78;;;;97
2012;Buenos Aires;06;La Matanza;427;20;78;290;9;;397
2013;Buenos Aires;06;La Matanza;427;344;324;649;44;353;1714
2014;Buenos Aires;06;La Matanza;427;835;876;316;120;511;2658
2015;Buenos Aires;06;La Matanza;427;1625;1716;658;195;931;5125
2016;Buenos Aires;06;La Matanza;427;1894;2738;782;223;1239;6876
2017;Buenos Aires;06;La Matanza;427;66;377;930;24;225;1622
2018;Buenos Aires;06;La Matanza;427;74;833;1678;24;367;2976
2019;Buenos Aires;06;La Matanza;427;73;1098;2234;39;558;4002
2008;Buenos Aires;06;La Plata;441;68;44;;;;112
2009;Buenos Aires;06;La Plata;441;68;44;;;;112
2010;Buenos Aires;06;La Plata;441;68;44;;;;112
2011;Buenos Aires;06;La Plata;441;66;6;;;;72
2012;Buenos Aires;06;La Plata;441;114;6;;;;120
2013;Buenos Aires;06;La Plata;441;114;6;;;;120
2014;Buenos Aires;06;La Plata;441;114;6;;;;120
2015;Buenos Aires;06;La Plata;441;116;76;;;;192
2016;Buenos Aires;06;La Plata;441;116;76;;;;192
2017;Buenos Aires;06;La Plata;441;116;31;;;4;151
2018;Buenos Aires;06;La Plata;441;121;71;1;;9;202
2019;Buenos Aires;06;La Plata;441;116;31;1;;9;157
2008;Buenos Aires;06;Lanus;434;1;15;;;;16
2009;Buenos Aires;06;Lanus;434;1;15;;;;16
2010;Buenos Aires;06;Lanus;434;1;15;;;;16
2011;Buenos Aires;06;Lanus;434;1;15;;;;16
2012;Buenos Aires;06;Lanus;434;1;15;;;;16
2013;Buenos Aires;06;Lanus;434;1;15;;;;16
2014;Buenos Aires;06;Lanus;434;1;15;;;;16
2015;Buenos Aires;06;Lanus;434;1;15;;;;16
2016;Buenos Aires;06;Lanus;434;1;15;;;;16
2017;Buenos Aires;06;Lanus;434;1;15;;;;16
2018;Buenos Aires;06;Lanus;434;1;15;;;;16
2019;Buenos Aires;06;Lanus;434;1;15;;;;16
2008;Buenos Aires;06;Laprida;448;;29;;;;29
2009;Buenos Aires;06;Laprida;448;2;3;;;;5
2010;Buenos Aires;06;Laprida;448;2;;;;;2
2011;Buenos Aires;06;Laprida;448;2;;;;2;4
2012;Buenos Aires;06;Laprida;448;2;10;;;2;14
2013;Buenos Aires;06;Laprida;448;2;7;;;17;26
2014;Buenos Aires;06;Laprida;448;2;7;;;17;26
2015;Buenos Aires;06;Laprida;448;2;7;;;15;24
2016;Buenos Aires;06;Laprida;448;2;7;;;15;24
2017;Buenos Aires;06;Laprida;448;2;7;;;19;28
2018;Buenos Aires;06;Laprida;448;2;7;;40;19;68
2019;Buenos Aires;06;Laprida;448;2;7;;32;19;60
2008;Buenos Aires;06;Las Flores;455;18;8;2;;;28
2009;Buenos Aires;06;Las Flores;455;25;8;8;;;41
2010;Buenos Aires;06;Las Flores;455;47;8;6;;;61
2011;Buenos Aires;06;Las Flores;455;27;219;6;;73;325
2012;Buenos Aires;06;Las Flores;455;27;187;21;;73;308
2013;Buenos Aires;06;Las Flores;455;16;174;6;;58;254
2014;Buenos Aires;06;Las Flores;455;16;177;1;;58;252
2015;Buenos Aires;06;Las Flores;455;16;177;1;;58;252
2016;Buenos Aires;06;Las Flores;455;16;174;3;;58;251
2017;Buenos Aires;06;Las Flores;455;18;188;3;;58;267
2018;Buenos Aires;06;Las Flores;455;18;188;3;;58;267
2019;Buenos Aires;06;Las Flores;455;6;41;10;;2;59
2008;Buenos Aires;06;Leandro N Alem;462;6;5;;;;11
2009;Buenos Aires;06;Leandro N Alem;462;6;5;;;;11
2012;Buenos Aires;06;Leandro N Alem;462;6;28;;;;34
2013;Buenos Aires;06;Leandro N Alem;462;6;28;2;5;3;44
2014;Buenos Aires;06;Leandro N Alem;462;6;28;2;5;3;44
2015;Buenos Aires;06;Leandro N Alem;462;6;28;2;5;3;44
2016;Buenos Aires;06;Leandro N Alem;462;6;28;2;1;4;41
2017;Buenos Aires;06;Leandro N Alem;462;7;30;2;1;4;44
2018;Buenos Aires;06;Leandro N Alem;462;7;30;2;1;4;44
2019;Buenos Aires;06;Leandro N Alem;462;7;30;2;1;4;44
2008;Buenos Aires;06;Lincoln;469;1;;;;;1
2009;Buenos Aires;06;Lincoln;469;2;20;;;;22
2010;Buenos Aires;06;Lincoln;469;25;62;;;;87
2011;Buenos Aires;06;Lincoln;469;13;27;;;1;41
2012;Buenos Aires;06;Lincoln;469;18;18;;;1;37
2013;Buenos Aires;06;Lincoln;469;19;28;1;;1;49
2014;Buenos Aires;06;Lincoln;469;21;26;1;40;1;89
2015;Buenos Aires;06;Lincoln;469;21;23;1;40;1;86
2016;Buenos Aires;06;Lincoln;469;20;17;1;40;1;79
2017;Buenos Aires;06;Lincoln;469;17;19;1;44;1;82
2018;Buenos Aires;06;Lincoln;469;19;39;22;56;1;137
2019;Buenos Aires;06;Lincoln;469;18;49;31;85;1;184
2008;Buenos Aires;06;Loberia;476;6;69;;;;75
2009;Buenos Aires;06;Loberia;476;;18;;;;18
2010;Buenos Aires;06;Loberia;476;10;33;;;;43
2011;Buenos Aires;06;Loberia;476;9;16;;;2;27
2012;Buenos Aires;06;Loberia;476;10;22;1;;2;35
2013;Buenos Aires;06;Loberia;476;13;28;1;;2;44
2014;Buenos Aires;06;Loberia;476;13;28;1;;2;44
2015;Buenos Aires;06;Loberia;476;13;28;1;;2;44
2016;Buenos Aires;06;Loberia;476;13;26;1;;2;42
2017;Buenos Aires;06;Loberia;476;13;26;1;;2;42
2018;Buenos Aires;06;Loberia;476;13;28;1;;2;44
2019;Buenos Aires;06;Loberia;476;13;26;1;620;2;662
2008;Buenos Aires;06;Lobos;483;6;39;6;;;51
2009;Buenos Aires;06;Lobos;483;7;48;1;;;56
2010;Buenos Aires;06;Lobos;483;14;101;31;;;146
2011;Buenos Aires;06;Lobos;483;5;91;24;;15;135
2012;Buenos Aires;06;Lobos;483;10;122;24;;15;171
2013;Buenos Aires;06;Lobos;483;16;172;23;1;11;223
2014;Buenos Aires;06;Lobos;483;24;192;3;1;29;249
2015;Buenos Aires;06;Lobos;483;21;213;6;3;9;252
2016;Buenos Aires;06;Lobos;483;26;194;39;3;15;277
2017;Buenos Aires;06;Lobos;483;34;323;15;4;53;429
2018;Buenos Aires;06;Lobos;483;45;359;175;4;50;633
2019;Buenos Aires;06;Lobos;483;57;446;107;4;62;676
2016;Buenos Aires;06;Lomas de Zamora;490;;;20;;;20
2017;Buenos Aires;06;Lomas de Zamora;490;;;;;20;20
2018;Buenos Aires;06;Lomas de Zamora;490;;;7;;;7
2019;Buenos Aires;06;Lomas de Zamora;490;;20;3;;;23
2008;Buenos Aires;06;Lujan;497;37;34;;;;71
2009;Buenos Aires;06;Lujan;497;31;31;;;;62
2010;Buenos Aires;06;Lujan;497;27;27;;;;54
2011;Buenos Aires;06;Lujan;497;25;29;;;1;55
2012;Buenos Aires;06;Lujan;497;29;42;;;1;72
2013;Buenos Aires;06;Lujan;497;32;107;1;;3;143
2014;Buenos Aires;06;Lujan;497;42;111;1;;3;157
2015;Buenos Aires;06;Lujan;497;53;118;43;2;4;220
2016;Buenos Aires;06;Lujan;497;54;129;46;2;4;235
2017;Buenos Aires;06;Lujan;497;53;130;46;3;4;236
2018;Buenos Aires;06;Lujan;497;160;439;46;3;4;652
2019;Buenos Aires;06;Lujan;497;211;11;366;15;454;2146
2008;Buenos Aires;06;Magdalena;505;50;;5;;;55
2009;Buenos Aires;06;Magdalena;505;50;34;;;;84
2010;Buenos Aires;06;Magdalena;505;50;;3;;;53
2011;Buenos Aires;06;Magdalena;505;51;12;3;;;66
2012;Buenos Aires;06;Magdalena;505;51;12;3;;;66
2013;Buenos Aires;06;Magdalena;505;51;12;3;;;66
2014;Buenos Aires;06;Magdalena;505;61;12;3;;;76
2015;Buenos Aires;06;Magdalena;505;61;12;3;;;76
2016;Buenos Aires;06;Magdalena;505;70;17;5;;;92
2017;Buenos Aires;06;Magdalena;505;21;17;15;;49;102
2018;Buenos Aires;06;Magdalena;505;21;17;32;6;130;206
2019;Buenos Aires;06;Magdalena;505;41;86;61;6;130;324
2008;Buenos Aires;06;Maipu;511;;17;;;;17
2011;Buenos Aires;06;Maipu;511;1;27;;;;28
2012;Buenos Aires;06;Maipu;511;1;27;;;;28
2013;Buenos Aires;06;Maipu;511;1;27;;;;28
2014;Buenos Aires;06;Maipu;511;1;27;;;;28
2015;Buenos Aires;06;Maipu;511;1;27;;;;28
2016;Buenos Aires;06;Maipu;511;1;27;;;;28
2017;Buenos Aires;06;Maipu;511;1;27;;;;28
2018;Buenos Aires;06;Maipu;511;1;33;;;;34
2019;Buenos Aires;06;Maipu;511;1;33;;;;34
2008;Buenos Aires;06;Mar Chiquita;518;6;2;1;;;9
2010;Buenos Aires;06;Mar Chiquita;518;41;;;;;41
2011;Buenos Aires;06;Mar Chiquita;518;45;19;;;1;65
2012;Buenos Aires;06;Mar Chiquita;518;45;19;;;1;65
2013;Buenos Aires;06;Mar Chiquita;518;45;19;;;1;65
2014;Buenos Aires;06;Mar Chiquita;518;45;19;;;17;81
2015;Buenos Aires;06;Mar Chiquita;518;45;19;;;17;81
2016;Buenos Aires;06;Mar Chiquita;518;45;19;;;17;81
2017;Buenos Aires;06;Mar Chiquita;518;45;19;;;17;81
2018;Buenos Aires;06;Mar Chiquita;518;45;15;;;17;77
2019;Buenos Aires;06;Mar Chiquita;518;45;16;;;17;78
2008;Buenos Aires;06;Marcos Paz;525;36;105;29;;;170
2009;Buenos Aires;06;Marcos Paz;525;47;415;155;;;617
2010;Buenos Aires;06;Marcos Paz;525;51;624;15;;46;736
2011;Buenos Aires;06;Marcos Paz;525;41;606;26;;11;684
2012;Buenos Aires;06;Marcos Paz;525;135;806;205;41;20;1207
2013;Buenos Aires;06;Marcos Paz;525;153;898;272;41;158;1522
2014;Buenos Aires;06;Marcos Paz;525;172;832;277;41;152;1474
2015;Buenos Aires;06;Marcos Paz;525;182;1059;433;41;33;1748
2016;Buenos Aires;06;Marcos Paz;525;189;1025;314;41;146;1715
2017;Buenos Aires;06;Marcos Paz;525;223;1319;680;200;81;2503
2018;Buenos Aires;06;Marcos Paz;525;226;157;754;235;119;2904
2019;Buenos Aires;06;Marcos Paz;525;193;1544;382;220;255;2594
2008;Buenos Aires;06;Mercedes;532;129;330;197;;;656
2009;Buenos Aires;06;Mercedes;532;55;335;120;;;510
2010;Buenos Aires;06;Mercedes;532;53;224;116;;;393
2011;Buenos Aires;06;Mercedes;532;19;79;10;;;108
2012;Buenos Aires;06;Mercedes;532;23;92;10;;;125
2013;Buenos Aires;06;Mercedes;532;49;231;124;;;404
2014;Buenos Aires;06;Mercedes;532;38;100;9;;;147
2015;Buenos Aires;06;Mercedes;532;26;92;9;;;127
2016;Buenos Aires;06;Mercedes;532;29;119;9;;;157
